SampleID	ZJTKAE3	ZJXC41N	ZK112BX	ZK4CK8Y	ZKFV71L	ZKVR426	ZL63I8R	ZL9BTWF	ZLGD9M0	ZLPRB8E	ZLPZS0H	ZLTUJTN	ZLYEM2C	ZLZNCLZ	ZLZQMEV	ZM7JY3G	ZM8YXDM	ZMBH10Z	ZMBVNFM	ZMS5W76	ZN0JE53	ZN3TBJM	ZN9YTFN	ZNDMXI3	ZOZOW1T	ZPDABJR	ZPEL6L3	ZPF36E2	ZPMBHPS	ZQFL1P3	ZQMVU4Q	ZR47VBL	ZRB0F6P	ZRLZ98T	ZTJ7L7Z	ZTLIFAS	ZTMFN3O	ZTTL3YH	ZTUO1AO	ZTXY83G	ZUL3S6O	ZUPAQVU	ZV14SIB	ZVBQY1N	ZVC4YUG	ZVGW5FI	ZVM4N7A	ZVNCGHM	ZVTCAK9	ZW61YGW	ZWCZHHY	ZWFDEY0	ZWHMV5E	ZWLGEWL	ZX52KVK	ZXSO14L	ZY1ZKJY	ZY7IW45	ZY9XQJP	ZYXQKWY
nRPLC_327.2538_10.5	15341.97271	34107.196	28555.23689	3726.302111	9744.5734	7730.104542	24440.50056	12963.26044	10404.91067	22656.523	27167.37214	17599.4367	24941.789	34569.29348	25614.42546	15277.831	22604.91625	20554.07857	15169.04782	16365.75	40016.30375	21872.56925	12292.41556	34591.33	19349.56735	17977.4825	14010.84817	33722.04	13745.935	20263.70075	12866.29	43276.3025	5154.4645	11498.123	28715.27333	37886.24	12080.77889	13714.73	22170.955	10432.65529	15776.85609	23940.68111	4858.820333	17409.7194	29274.78	48603.26667	15825.89256	12076.22464	6114.478	26226.075	24207.30556	33772.78875	17195.0656	40843.08143	12954.65752	55556.7	13970.17907	17264.60533	10566.81071	34460.66286
nRPLC_312.2546_10.4	10285.44571	16076.85733	11887.28884	10677.22889	9607.7374	13703.80796	10594.41872	14559.3325	8544.10675	11234.5084	9780.406429	12085.40635	7342.5196	10132.038	15522.03385	8308.881333	9906.347125	14577.49286	14692.94364	9655.35	11930.29081	12943.13283	13123.71044	10473.48167	11927.70561	8374.297833	11182.05417	13813.1615	12254.525	8922.49125	12564.65667	10856.663	10215.21325	8346.182333	12337.961	8877.6334	9390.049222	9613.2925	11553.86	8984.042	13541.01509	14499.12222	9543.971333	12279.33267	10408.2178	10274.38667	19661.09	10816.78536	7912.081	10761.765	10375.45622	9042.5025	12069.0464	13104.66486	13687.38517	10265.43	14793.05214	14501.687	11960.52314	17397.36286
nRPLC_429.3008_10.3	372476.2071	372231.5933	560760.5474	236995.4556	318489.5533	322613.6625	332577.8167	488707.6063	285050.0083	419003.75	522392.4571	427312.3522	434231.43	441172.8826	457729.7154	416402.6417	401705.9125	309172.1857	548602.1409	444181	543963.6188	399181.6075	439177.0688	487684.1667	407600.7105	299764.0833	329834.1833	439129.725	415040.65	398197.675	366638.1333	672241.175	296028.58	226188.9	366980.2333	439216.16	306148.9222	515658.95	394090.8	433361.8143	512154.1909	352422.9444	335661.7333	418220.7067	458449.7	522268.1667	397572.9444	353928.5214	281824.3333	461572.05	416368.9444	361412.7125	389203.08	529787.2571	472780.4379	328555.6	311600.8357	436975.9917	384300.7857	289542.5143
nRPLC_351.254_10.3	30998.455	130218.602	66673.60158	14595.18978	34398.158	24842.83538	101306.7322	62883.39125	31437.005	91066.482	76743.515	44224.28217	74132.609	122165.1217	102591.1838	85612.20083	48391.37625	96982.17714	87534.54182	38713.56	125575.4213	77572.78275	38193.04813	112664.3267	82651.18544	49318.15667	62105.08	99837.9175	60260.805	58376.0025	43086.78333	117735.2675	34002.1515	15732.99	19971.36833	72123.248	43946.91778	63954.44	41539.59	49998.65	51861.62	73004.64444	12593.22983	63478.36267	82402.702	100224.35	52500.16889	35987.375	26064.46067	53179.53625	54766.58667	134472.1788	42776.26	79743.16	36816.79655	90239.24	35790.54571	59897.35583	31931.88714	64830.37143
nRPLC_498.2892_10.3	2039983.029	524364.8933	179502.2568	264851.9978	392466.4747	1348970.15	570794.8	200784.9863	239952.255	150036.436	673316.2286	293528.2074	265763.434	236312.467	180822.7223	69442.03167	354999.125	621315.1714	170094.2205	758270.6	1366742.613	7663792.275	203514.3456	232240.22	606535.7013	707931.9133	118518.67	418538.55	82051.9	548568.725	218614.2833	1695137.075	428689.8925	184481.4	3200899.183	494455.26	2382735.978	643325.9	607952.1	362818.2714	203471.3055	866613.3556	174098.1617	184624.656	406886.9	49173.37	2374547.556	135204.1657	303705.3333	81810.95125	411798.6022	1613256.25	106125.656	107567.8329	578251.5224	204439.8	459550.9736	8473606.083	1133154.157	344650.78
nRPLC_271.228_10.3	573047.8429	868375.1133	741448.0421	455209.8333	554166.2867	588850.625	657434.0333	470693.1875	474042.9833	728115.11	622194.7071	658633.2957	509858.68	586776.8913	599989.3769	539095.7583	719130.225	791296.6714	582838.5227	617259.6	695810.9813	698866.2275	582124.2375	594522.9	706241.3868	536363.9667	696526.5333	785872.05	695026.55	624426.15	881128.7333	714001.625	597577.0853	553508.5333	753701.8167	515254.02	588309.3889	498272.95	508835.75	519788.6714	652784.4273	753948.7444	562414.9667	617727.3933	594545.34	698070.5333	713785.2	778622.9071	488183.6333	657165.4625	584396.6667	600646.9875	672715.62	641721.5857	719682.7069	523169.9	782281.9	835476.8583	722995.7143	945546.6
nRPLC_375.254_10.2	17033.53164	55248.22667	22403.20463	6466.174333	13541.591	14114.92038	39818.53	30730.0175	17231.43675	40623.669	43176.97143	18159.28965	25356.46	78264.70435	48863.53923	39543.41167	45066.32375	54514.97857	35763.87909	24384.9	46153.59563	47093.7205	18062.01125	48924.91333	37327.03958	13454.864	33228.51833	48293.155	31571.39	23293.3375	19268.54333	61016.2175	16391.44371	8835.434	22072.81	36236.358	12264.81	27353.47	18406.195	17547.25257	36881.21455	39441.93556	9658.106667	25543.956	24492.44	47242.66667	20414.00556	17306.0835	10007.20967	28245.67375	18500.73378	83689.785	15135.254	28520.40143	19494.40159	40151.1	25477.37429	29235.4375	16273.45571	35164.58571
nRPLC_227.2017_10.2	1835159.857	1588200.927	1924912.474	2064308.956	1278873.88	1525107.471	1298046.561	1061148.625	1173456.325	1892035.2	791497.0929	1470558.526	822555.52	1149010.909	1389963.115	878673.475	1325524.05	2777383.857	1057860.555	1869843	1385600.381	2020480.85	1608667.2	1350293.783	1503872.921	1358984.467	2404695.167	1391097.45	1498497.5	2080451	2898211.333	1363604.75	1917909.65	1599168.333	1893441.667	917348.52	1574845.2	1291981	1663125	1860280.514	1386875.545	1661353.222	1243775.417	1567385.253	1826399.8	1593262.667	2524501.889	1293542.414	1789292.667	935017.425	1318481.478	1296881.638	2060157.6	1848320.857	1549505.345	2609269	2053434.071	1955715	2173056.857	2627137.571
nRPLC_275.2017_10	334166.9786	287000.28	312322.4526	308339.0378	262116.1467	276766.7679	168886.6678	128115.3975	209853.7333	191006.558	74567.89143	238448.7957	205484.282	131102.7474	173926.2077	113647.6092	327504.4375	346351.2429	131783.2264	274246.4	321362.25	394447.635	276081.2375	160372.9867	244264.2764	105578.3017	269136.2667	403857.925	285246.4	310967.275	714285.3667	410164.35	172119.2692	246790.4333	146339.7833	126454.17	273347.5911	213024.3	226885.25	322846.8857	263368.6727	295808.1889	220873.85	208255.6667	287565.7	210590.1667	283555.4111	229943.9107	213186.3	154737.4038	376446.3556	320206.525	537589.68	303404.1429	240940.5655	556465.7	630554.6643	234440.5083	189302.2143	264079.5571
nRPLC_526.2939_9.9	162017.81	217150.6133	368710.8632	224253.9778	181102.5827	343395.725	247334.9556	221432.8625	249623.3583	306915.12	150531.4786	277357.0652	129625.351	248851.2261	206924.6538	234981.125	138977.1375	376432.8286	195044.0955	445490.2	337547.9563	173710.326	223225.5938	194308.7333	391945.2066	129361.9167	314873.4833	400419.525	364027.5	355063.675	396452.4333	217458.3	256885.9703	240703.0333	234105.7	150329.36	122584.1844	219563.8	173860.3	329076.9857	193836.2182	332408.6222	184779.8333	192874.76	172719.48	201220.6	327733.3889	210073.6929	220704	208882.6375	299085.9333	315513.3375	185148.74	160678.1286	223988.6297	378711.6	451047.3429	399159.575	304694.6	435427.9143
nRPLC_299.2227_9.9	10840.82029	19026.032	10278.05953	11715.06722	11558.77513	11441.79821	15222.53611	15061.02813	9462.42525	15647.902	14220.05379	11355.79396	13932.531	13899.47635	21205.20115	11940.72875	15838.2675	19544.83286	13803.6865	11836.08	26372.3025	16635.333	11728.22131	15780.54167	20332.67872	17413.96333	13530.98	18519.1625	11438.07	14562.6025	24051.67333	15383.9675	13155.58375	10456.67067	22744.06833	15066.803	12170.75389	12063.56	10228.2035	12317.49471	11277.78645	14860.58778	10181.18517	14818.25393	15678.536	27282.74333	18613.74556	13908.527	10793.879	11056.76088	13158.47689	17578.175	11595.1332	22812.43	11643.49938	19509.41	12469.66286	18572.72417	12960.07714	18899.45857
nRPLC_315.2539_9.7	23002.26857	13498.11407	9059.899895	6381.914556	24125.67533	12346.47083	13639.94583	3455.4165	13862.26258	18363.631	5917.728643	14895.92843	30653.31	32565.99565	9853.616692	5391.5065	20065.25	13673.56429	7845.771773	8958.282	14185.2205	30797.6165	6982.51525	8883.922333	52043.41272	35376.07833	26055.97833	16808.125	12030.42	16063.275	6709.293	23038.78	14555.80425	24869.4	38626.49667	12030.395	28140.14778	3163.0265	6720.383	10305.94586	29945.23909	16846.84556	5591.237167	15218.3584	7485.4402	23121.38667	6855.711667	17955.89114	4942.307667	9104.509	5233.942667	19243.14625	10560.6394	15048.81	7436.337069	9334.142	9397.878857	26111.92333	15434.65714	17350.47571
nRPLC_299.2228_9.6	12650.2185	21843.27533	16753.99474	7134.882667	16401.22013	9960.4445	27639.77167	23691.29	12172.68892	19251.033	13545.59464	13982.264	22922.954	26344.26522	30709.90231	30620.74	13896.49113	24495.06143	22887.02682	9384.634	26521.77625	22330.31725	13417.96175	28738.24833	29566.6746	26680.505	17766.005	22309.9675	19085.86	15960.0375	11546.9	21956.0025	14987.50125	11048.48267	19916.43667	17581.4698	15928.78444	15880.65	9575.5865	14286.13571	17372.57273	21315.69222	9907.778167	21306.88133	17429.352	19284.8	23218.86111	12858.85429	9663.880667	15399.4875	12174.91033	31231.55625	13213.964	14831.2	12542.94666	16036.26	14927.10429	20130.6175	15289.83286	20613.10857
nRPLC_450.2624_9.5	46605.315	32819.23993	66233.99211	102261.2778	45484.33067	147416.8758	59365.01056	42159.775	101479.0158	36064.592	39142.23857	103504.5935	25254.8496	43996.73913	58517.96308	47823.22833	33694.05125	78274.59429	45820.49136	152009.4	113809.8788	57109.029	45304.0425	52543.69333	132663.4711	48643.41	73108.62167	186932	66472.68	91859.765	154823.3633	72497.495	105288.8414	149053.0667	28168.67167	25787.598	26295.47778	78790.005	63106.195	193447.9686	66408.08273	133610.1833	62863.16167	54258.73067	41691.814	31914.36667	117275.0378	21787.66443	67239.58667	30816.885	117616.3789	62837.27875	32372.77	18856.09	42197.9189	84362.9	107097.4414	160014.2075	252810.6143	128248.7814
nRPLC_315.2541_9.4	53387.59	69254.98733	42106.32895	61821.56444	48008.808	42128.73708	46927.34722	41885.28688	64815.58667	57105.798	36098.43571	38449.35478	31169.155	61451.61435	52496.22692	59401.925	56528.68375	80087.89857	75121.40955	68347.06	74245.22125	90916.82025	55542.74313	43756.45667	61742.3826	54641.22667	108245.5	54483.735	41614.575	68059.7125	55999.43333	41977.2275	42853.52125	62788.47	40999.19833	70689.432	51058.05667	33127.49	33680.825	45951.25857	50808.02455	68768.51	38634.89833	48781.09467	68107.644	85797.15333	68384.87222	50806.67357	110827.41	36181.44875	42114.60889	63146.40875	35885.416	57719.36	47404.68	82766.44	49093.60071	47685.03917	34023.15143	76773.57857
nRPLC_448.3069_9.4	4732188.971	2855040.58	1001298.505	424915.8111	1108785.013	3529910.117	1796987.628	1292051.725	1057371.983	665140.68	1018867.843	1054934.178	835648.98	3255991.078	647487.7615	666867.9667	795081.875	2293454.3	2187021.232	3561100	8804266.188	9916368.225	744324.2163	3431054.417	2733777.164	2566248.05	1437935.467	1500228.975	776908.55	2643127.75	1379968.5	8242379.75	1606291.862	696597.1333	8252162.5	1922054.64	6958269.778	1598895.05	722552.6	3417322.429	1061060.491	5675652.644	845966.95	1576063.893	1802649.8	2973571.533	6852633.333	977407.2479	1338753.8	988449.0625	2085505.222	4871912.75	654194.94	391131.1	3104181.417	924708.1	1776452.986	17664926.17	3279701.571	1947879.757
nRPLC_285.2071_9.2	58090.44	74371.51133	58396.84263	44716.08778	56005.48333	46685.125	96894.82611	63201.77813	53065.25417	73661.469	52054.14857	53565.08304	57764.769	79514.68739	85424.99923	77665.2075	63946.2575	92819.63714	62849.01909	49514.11	74816.025	75336.619	45164.18	72463.46833	96069.15211	124976.585	73514.71167	69620.535	71611.525	68277.4375	65652.24	66696.6775	52077.6715	59287.75333	72438.765	63097.7	66728.42222	52679.99	33272.15	55212.78714	53120.34636	66472.99556	47106.36667	66616.39267	63298.974	63745.1	77464.46889	51222.95571	54795.77	54432.8425	48980.39889	83856.22625	56455.988	52399.56571	43306.7831	62054.53	50992.59	66976.5575	54803.58286	78361.33143
nRPLC_197.1547_9.1	150447.585	269658.6267	218135.1316	252821.6144	72550.32733	111424.6946	136082.8128	67804.48	99828.91583	376774.26	119150.9614	89396.9213	67635.581	151603.0513	108800.4885	104228.3575	139214.3588	390955.5	145707.7191	233864	105107.31	234674.695	215630.4081	181680.0933	178901.3399	115456.8133	132189.35	178325.125	190531.89	225123.975	603836.0667	323434.55	244509.7759	158868.1333	208769.3167	117198.024	143270.7456	259245.45	389663.7	89842.34429	81358.52182	200020.4	119245.4383	373458.5633	185276.7	199784.0333	324246.2689	314960.2771	138316.24	114875.8588	163323.5022	188751.3375	121744.32	220122.6143	170223.7366	148097.6	246677.1029	104752.9117	136695.9114	158759.1257
nRPLC_313.2386_9.1	74263.11286	101501.188	68389.96947	83505.09111	80391.65	67479.46833	94701.38111	72117.46063	128021.795	100817.75	72490.49714	70586.29652	64963.549	82618.66087	80665.20231	104643.5392	77275.875	108281.9643	79104.83136	98783.78	104782.2675	98927.6675	81221.55125	101934.3433	113778.5899	112980.2617	131722.7583	111866.9075	85373.815	115631.025	133987.25	104163.3975	76269.414	98932.01333	98881.26667	96611.704	91218.85889	60699.61	57715.505	93126.16	81557.34273	95572.97222	70681.45333	81490.19133	95177.702	135409.6033	86239.12222	96424.22857	90191.47667	76642.7875	82880.14556	99915.22625	71910.482	93674.72143	64653.61276	133550	86196.58071	80033.00333	71959.90286	129622.1643
nRPLC_197.1547_9	140775.1571	166336.5333	154793.1537	434736.5389	60164.11733	93079.40125	70896.76722	40716.445	90461.32333	189504.51	70331.21071	73150.16739	42125.928	77805.76261	106488.5115	59916.94083	90275.5575	270897.8429	65460.64227	262263.1	75379.01	217821.7493	147151.1288	135099.4017	112611.8807	49111.65	118288.2817	122560.42	182551.77	308158.2	2025896.433	186603.365	194462.6245	173034.0333	79497.94667	82069.1	125011.41	147464.3	237181.15	60522.84714	67523.15	145313.0678	48879.91	294310.2553	139676.614	96084.08333	262284.6344	122302.0707	103078.6967	59694.78375	70170.41222	147821.4013	75066.382	149412.9614	104056.04	121226.5	212119.4643	92770.75333	119398.1786	182946.2457
nRPLC_369.1729_8.9	700525.0786	553625.54	546134.7279	1172022.6	276992.3467	176582.5542	1204268.55	908814.2438	661565.7	414745.4	313832.0286	550124.7957	1092745.92	1258276.648	669586.1923	838438.9333	1397054.75	219222.8714	1014629.009	456012.7	635217.9063	412571.185	348770.8125	137998.4033	1505149.232	1173077.333	559397.1167	333077.725	769094.6	236185.325	944732.9333	1393988	747690.6355	808841.9667	842942.5833	1081675.68	797219.1111	1118037	733323.9	843091.4286	474031.3273	2393042.622	927153.4833	1215204.333	439539.68	951853.1667	1683022.889	757688.4286	282726.1333	762772.2125	692847.4111	868473.4125	156905.8	732678.4429	214258.1183	620418.9	406319.9786	343429.9058	1764538.371	1011144.271
nRPLC_514.2853_8.8	44728.78371	111661.4287	16446.94532	62063.83422	25799.6018	124706.1142	32956.54	9707.344125	15368.80742	13773.2292	75281.64071	18348.30183	41660.95	70961.5913	18454.06115	11129.27717	74574.1925	64332.59143	26354.08136	12772.18	32670.75313	197912.5275	20509.42019	12340.5555	52895.43324	59102.97833	26645.32667	60540.165	12664.7195	39673.526	10522.17333	25295.385	26371.00345	18889.93667	114483.6267	32124.93	179573.2989	42473.7	53803.675	11226.16043	51845.13364	42230.15	46694.99833	21603.486	19484.2638	20319.31667	58180.09667	62024.39286	49322.49333	24709.601	9868.963222	87210.9125	37809.606	18656.48871	192717.9397	11888.75	35695.58143	483786.0333	46486.23929	39888.34714
nRPLC_464.3015_8.8	1126478.982	963571.8867	102559.8563	118641.82	152044.996	313200.125	186425.1272	229178.625	241674.0508	115758.637	212768.2579	323438.3565	112778.537	451501.1435	125338.7977	115908.8908	155577.3025	436642.3914	266983.4573	447716.8	1684551.738	2828147.858	102614.8634	313086.9	314911.8921	430869.85	135537.3933	175104.365	132813.745	721808.825	140232.12	512788.725	181759.8815	205595.9333	2722323.667	281532.234	865233.2144	342198.8	213043	321664.0286	146044.3991	744423.5778	106695.2967	190540.842	134280.698	205220.49	1653857.433	204319.8021	302503.7	55339.0275	247398.6367	902804.65	92250.632	104350.1243	319439.9117	80613.29	539231.2093	2201381.583	613335.7	208545.26
nRPLC_539.2489_8.8	211443.8514	172282.9153	73488.75947	811100.4333	242100.7887	124270.1038	32015.01178	65848.45188	272222.8917	21960.708	411603.1071	31270.62957	229843.773	50745.91409	135937.2785	122456.715	44681.325	18588.71	735358.9327	27132.38	278506.4775	392544.859	651218.83	88941.235	36865.20652	253047.8833	395401.3167	196804.97	118992.15	55038.3275	320545.2333	262578.7875	7510.167	22817.83	27759.95333	74708.706	91018.24111	659582.55	530940.35	64820.48857	48280.06091	29826.91889	21719.01833	13496.29167	118903.748	135548.8667	19341.40167	92690.68	22142.02333	100558.3	821395.3667	212600.675	22586.468	530500.5543	36330.47545	201117.6	1280110.379	1739826.333	271109.0043	24030.47714
nRPLC_367.1582_8.7	4949779.357	3611091.633	2307919.021	5199755.111	1203294.067	820517.2	2317385.333	4985024.875	2523287.167	3835697.4	3631640.786	1866726.043	1603249.375	4879361.561	2814999.577	5321449.667	5764589.875	3116141.143	5785530.482	2808724	3092165.844	3105524.604	2099910.544	1808172	3351647.515	2822105.5	2648543	900363.275	3053095	586057.9	4007675.333	9165226.75	6410726.683	2843102.333	1425541.5	5330125.4	5253700.222	9636525	6315334	4544983.143	2300427.591	7813371.889	4168804.5	6133870.907	2246333.62	11672953	7721968.444	3940629.657	1471161.333	5790500.75	3671440.444	8371466.1	1224977.8	4014997.714	1223860.145	4023429	2639414.421	1410588.529	8532801.857	4834761
nRPLC_183.139_8.5	123011.61	128803.24	153057.3711	77345.45333	85204.40467	63580.02583	93729.305	84178.81438	87455.63833	115106.688	65926.52	72830.21304	175479.87	91082.9913	121940.8262	68803.82833	167189.57	122341.6257	120729.5027	70809.65	111219.0994	169383.855	106195.7144	80421.78667	203897.2772	122107.6433	120206.595	85515.32	93550.445	130219.2925	125310.1333	107608.4075	75633.30847	123926.1333	191995.1667	160763.376	142097.3533	89953.515	127313.8	37421.42857	150017.3209	149920.0222	93239.66333	143576.8113	147254.976	240159.6	265584	125728.6314	87880.39	55029.395	75001.82111	123590.88	156770.04	181009.8429	166074.3476	125012	128571.7657	176143.4317	123628.9286	116839.8829
nRPLC_465.249_8.3	114986.0964	91227.75733	60424.90137	241017.5222	76688.60467	41473.38954	42085.39944	85892.18063	87833.55083	105732.995	33954.86857	72729.29565	74689.955	102409.5091	41304.44615	63274.4725	142654.875	35182.02	76335.56136	60626.32	93985.84	97054.98425	78653.38625	57813.23167	124341.8802	46727.58333	96690.885	77047.395	296180.45	30522.7175	64830.97333	73687.385	169505.2115	115838.9633	54409.58	159738.42	52875.12222	175592.15	103360.06	56248.31	87437.23727	140881.3	170859.6	72651.41867	92170.498	169187.1667	132084.9889	118752.4029	40024.38667	81256.47125	159599.6556	60905.2375	18663.136	86600.59571	37226.09207	77797.45	40158.87786	46190.6875	213418.65	80205.03143
nRPLC_215.1652_8.1	30595.85429	31807.022	42108.17263	42503.48667	20068.75667	19989.25208	35636.35111	30994.00813	29200.01083	44187.494	57771.84	29370.20174	38098.402	42839.89652	31489.83308	36931.7025	59215.515	54747.87143	46676.11273	41674.32	29979.14313	58200.209	23285.27938	30094.12667	78043.75474	50004.62833	34995.4	30419.65	37725.595	25791.3125	47541.24333	27973.2125	38994.43913	35675.54667	39684.55667	28254.266	34134.18556	32639.875	39660.35	37408.08143	36792.93818	43939.09556	37233.12	46669.492	29090.05	44196.84	61206.21556	42895.375	54184.33	38170.0025	71053.54333	54387.39625	29104.004	32504.46	31305.27966	23801.94	36378.58214	51875.34	54428.85429	32319.02286
